filename,order,age,gender,anger,comtempt,disgust,fear,happiness,neutral,sadness,surprise,Lat,Lon,画像サイズ,35mm換算,曜日,日付,時間帯,土日_tf,場所
DSC02520,7,21,male,0.001,0,0,0,0,0.96,0.039,0,35.65971639,139.7005775,82,105,日,2019/12/8,3,1,スクランブル交差点
DSC02521,7,28,female,0.005,0,0.005,0,0.901,0.083,0.006,0,35.65971,139.7005958,55,105,日,2019/12/8,3,1,スクランブル交差点
DSC02529,7,18,male,0,0,0,0,0,0.993,0.003,0.004,35.65935083,139.7003892,125,35,日,2019/12/8,3,1,スクランブル交差点
DSC02530,7,22,female,0,0,0,0.001,0.048,0.829,0.075,0.047,35.65934667,139.7003933,117,35,日,2019/12/8,3,1,スクランブル交差点
DSD06158-1218,7,26,female,0.001,0,0,0,0,0.964,0.035,0,35.65921864,139.7007635,39,35,水,2019/12/18,1,0,スクランブル交差点
DSD06160-1218,7,20,female,0,0.002,0,0,0.002,0.991,0.004,0,35.65922111,139.7004678,89,35,水,2019/12/18,1,0,スクランブル交差点
DSD06166-1218,7,30,female,0,0,0,0,0.024,0.975,0,0,35.65938083,139.7003914,41,35,水,2019/12/18,1,0,スクランブル交差点
DSD06170-1218,7,19,female,0,0,0,0,0.319,0.677,0,0.004,35.65965,139.7002728,87,35,水,2019/12/18,1,0,スクランブル交差点
DSD06187-1218,7,27,female,0.001,0,0,0,0,0.966,0.033,0,35.65942028,139.7006064,42,35,水,2019/12/18,1,0,スクランブル交差点
DSD06256-1218,7,23,male,0,0.001,0,0,0.992,0.007,0,0,35.65953333,139.7006492,40,35,水,2019/12/18,2,0,スクランブル交差点
DSD06258-1218,7,23,male,0,0,0,0,0,0.997,0.003,0,35.65955056,139.7005294,48,35,水,2019/12/18,2,0,スクランブル交差点
DSD06259-1218,7,19,female,0,0,0,0,0.006,0.993,0,0,35.65952389,139.7003144,122,35,水,2019/12/18,2,0,スクランブル交差点
DSD06266-1218,7,40,male,0,0,0,0,0,0.986,0.013,0,35.65953306,139.7004628,41,35,水,2019/12/18,2,0,スクランブル交差点
DSD06267-1218,7,18,female,0,0,0,0,0,0.99,0.01,0,35.65957945,139.7003561,93,35,水,2019/12/18,2,0,スクランブル交差点
DSD06268-1218,7,15,female,0,0,0,0,0,0.79,0,0.21,35.65956361,139.7002494,39,35,水,2019/12/18,2,0,スクランブル交差点
DSD06277-1218,7,19,female,0,0,0,0,0,0.567,0.432,0,35.65967472,139.7005544,94,35,水,2019/12/18,2,0,スクランブル交差点
DSD06278-1218,7,24,male,0,0,0,0,0,0.989,0.011,0,35.65951222,139.7002839,44,35,水,2019/12/18,2,0,スクランブル交差点
A7300001-1221-2,8,45,female,0.001,0.003,0,0,0,0.96,0.036,0,35.65958889,139.7004944,64,70,土,2019/12/21,1,1,スクランブル交差点
A7300002-1221-2,8,23,male,0.001,0,0,0,0,0.991,0.009,0,35.65959083,139.7005231,37,70,土,2019/12/21,1,1,スクランブル交差点
A7300003-1221-2,8,33,female,0,0,0,0,0.026,0.97,0.002,0.002,35.65962833,139.700435,82,70,土,2019/12/21,1,1,スクランブル交差点
A7300004-1221-2,8,31,male,0,0,0,0,0,0.923,0.076,0,35.65954472,139.7003181,81,70,土,2019/12/21,1,1,スクランブル交差点
A7300005-1221-2,8,33,female,0,0,0,0,0,0.996,0.003,0,35.6595675,139.7005142,53,70,土,2019/12/21,1,1,スクランブル交差点
A7300006-1221-2,8,19,male,0,0.156,0.006,0,0.784,0.052,0.001,0,35.65960778,139.7006486,95,70,土,2019/12/21,1,1,スクランブル交差点
A7300007-1221-2,8,21,male,0.009,0.001,0,0,0,0.983,0.007,0,35.65939139,139.7005822,82,61,土,2019/12/21,1,1,スクランブル交差点
A7300008-1221-2,8,44,female,0,0,0,0,0,0.999,0.001,0,35.65938889,139.7006253,41,70,土,2019/12/21,1,1,スクランブル交差点
A7300009-1221-2,8,20,male,0,0.007,0,0,0.206,0.782,0.005,0,35.65934195,139.7006131,78,70,土,2019/12/21,1,1,スクランブル交差点
A7300010-1221-2,8,68,male,0,0,0,0,0,0.992,0.007,0,35.65941472,139.700745,72,62,土,2019/12/21,1,1,スクランブル交差点
A7300011-1221-2,8,14,male,0,0,0,0,0,0.994,0.006,0,35.659445,139.7007353,55,70,土,2019/12/21,1,1,スクランブル交差点
A7300012-1221-2,8,28,male,0,0.004,0,0.001,0.001,0.47,0.523,0,35.65940556,139.7007033,59,70,土,2019/12/21,1,1,スクランブル交差点
A7300021-1221-2,8,22,male,0,0.001,0,0,0,0.912,0.087,0,35.65957333,139.7003003,64,34,土,2019/12/21,1,1,スクランブル交差点
A7300024-1221-2,8,41,female,0,0,0,0,0.002,0.978,0.019,0,35.65963139,139.7003433,50,35,土,2019/12/21,1,1,スクランブル交差点
A7300033-1221-2,8,8,female,0,0,0,0,0,1,0,0,35.65938445,139.7006889,68,36,土,2019/12/21,1,1,スクランブル交差点
A7300034-1221-2,8,18,male,0.001,0,0,0,0,0.999,0,0,35.65934806,139.7007142,117,36,土,2019/12/21,1,1,スクランブル交差点
A7300035-1221-2,8,18,female,0,0,0,0,0.995,0.005,0,0,35.65932778,139.7007017,70,36,土,2019/12/21,1,1,スクランブル交差点
A7300045-1221-2,8,51,female,0,0.011,0,0,0,0.983,0.001,0.004,35.65921611,139.7008472,66,36,土,2019/12/21,1,1,スクランブル交差点
A7300069-1221-2,8,30,male,0,0,0,0,0,0.999,0,0.001,35.65911972,139.7002336,50,34,土,2019/12/21,1,1,スクランブル交差点
DSC01441,8,22,male,0,0,0,0,0,0.996,0.002,0.001,35.65962847,139.6991469,135,105,土,2019/12/7,2,1,スクランブル交差点
DSC01442,8,25,male,0,0,0,0,0,0.999,0.001,0,35.65962847,139.6991469,110,105,土,2019/12/7,2,1,スクランブル交差点
DSC01443,8,24,male,0,0,0,0,0,0.999,0.001,0,35.65962847,139.6991469,108,105,土,2019/12/7,2,1,スクランブル交差点
DSC01444,8,39,male,0,0,0,0,0.969,0,0.001,0.029,35.65962847,139.6991469,90,105,土,2019/12/7,2,1,スクランブル交差点
DSC01446,8,24,female,0,0,0,0,0,0.997,0.003,0,35.65962056,139.7000589,53,105,土,2019/12/7,2,1,スクランブル交差点
DSC01447,8,33,male,0,0.004,0.001,0.001,0,0.977,0.007,0.009,35.65953139,139.7000864,135,32,土,2019/12/7,2,1,スクランブル交差点
DSC01448,8,23,male,0,0.003,0,0,0.007,0.986,0.004,0,35.65948333,139.7001108,110,32,土,2019/12/7,2,1,スクランブル交差点
DSC01449,8,30,male,0,0,0,0,0,0.88,0,0.12,35.65943639,139.7001444,141,32,土,2019/12/7,2,1,スクランブル交差点
DSC01450,8,24,female,0,0,0,0.009,0,0.304,0,0.687,35.65939695,139.70017,94,32,土,2019/12/7,2,1,スクランブル交差点
DSC01451,8,26,female,0,0,0,0,0.046,0.948,0.006,0,35.65935917,139.7002136,64,32,土,2019/12/7,2,1,スクランブル交差点
DSC01452,8,19,female,0,0,0,0,0,0.919,0.08,0,35.65976556,139.7004544,95,77,土,2019/12/7,2,1,スクランブル交差点
DSC01453,8,20,female,0,0,0,0,0.9,0.1,0,0,35.65977306,139.7004567,94,77,土,2019/12/7,2,1,スクランブル交差点
DSC01454,8,19,female,0,0,0,0.001,0.001,0.983,0.001,0.015,35.65976639,139.7004625,58,77,土,2019/12/7,2,1,スクランブル交差点
DSC01455,8,25,female,0.002,0,0,0,0,0.937,0.06,0,35.65974167,139.7004378,57,77,土,2019/12/7,2,1,スクランブル交差点
DSC01456,8,21,male,0,0,0,0,0,0.979,0.021,0,35.65973917,139.7004133,52,77,土,2019/12/7,2,1,スクランブル交差点
DSC01457,8,29,male,0,0,0,0,0,0.998,0.001,0.001,35.65966556,139.7003481,69,105,土,2019/12/7,2,1,スクランブル交差点
DSC01458,8,20,female,0,0,0,0,0,0.999,0.001,0,35.65956389,139.70026,62,38,土,2019/12/7,2,1,スクランブル交差点
DSC01459,8,23,female,0,0,0,0,0.969,0.031,0,0,35.65947639,139.700215,141,50,土,2019/12/7,2,1,スクランブル交差点
DSC01462,8,20,male,0,0,0.001,0,0.898,0.086,0.012,0.002,35.65945195,139.7002003,87,34,土,2019/12/7,2,1,スクランブル交差点
DSC01465,8,21,female,0,0,0,0,0,0.999,0,0.001,35.65952583,139.7003619,78,105,土,2019/12/7,2,1,スクランブル交差点
DSC01466,8,24,male,0,0,0,0,0,0.987,0.013,0,35.65951028,139.7003717,73,105,土,2019/12/7,2,1,スクランブル交差点
DSC01468,8,21,female,0,0,0,0,0,0.997,0,0.002,35.65954556,139.7002856,86,71,土,2019/12/7,2,1,スクランブル交差点
DSC01469,8,16,female,0,0,0,0,0,0.998,0.002,0,35.65955861,139.700285,62,71,土,2019/12/7,2,1,スクランブル交差点
DSC01470,8,20,female,0,0,0,0,0,0.979,0.02,0,35.65958167,139.7002822,86,103,土,2019/12/7,2,1,スクランブル交差点
DSC01472,8,12,male,0,0,0,0,0,0.998,0.001,0.001,35.65968639,139.7002853,71,35,土,2019/12/7,2,1,スクランブル交差点
DSC01473,8,20,male,0,0,0,0,0,0.993,0.001,0.005,35.65970556,139.7002764,73,35,土,2019/12/7,2,1,スクランブル交差点
DSC01474,8,16,female,0,0,0,0,0.828,0.17,0.001,0,35.65971583,139.7003214,88,35,土,2019/12/7,2,1,スクランブル交差点
DSC01481,8,15,male,0,0,0,0,0.069,0.928,0.001,0.001,35.65947917,139.7003681,65,34,土,2019/12/7,2,1,スクランブル交差点
DSC01482,8,14,male,0,0,0,0,0.008,0.991,0,0,35.65945972,139.7003864,77,34,土,2019/12/7,2,1,スクランブル交差点
DSC01485,8,23,male,0,0,0,0.001,0.001,0.979,0.001,0.017,35.65959417,139.7005236,67,66,土,2019/12/7,2,1,スクランブル交差点
DSC01486,8,33,male,0,0,0,0,0.482,0.517,0,0,35.65957389,139.7003528,56,66,土,2019/12/7,2,1,スクランブル交差点
DSC01487,8,43,female,0,0,0,0,0.996,0.004,0,0,35.65955278,139.7003558,54,66,土,2019/12/7,2,1,スクランブル交差点
DSC01489,8,27,female,0,0,0,0,0.053,0.947,0,0,35.65953472,139.7003464,51,66,土,2019/12/7,2,1,スクランブル交差点
DSC01490,8,23,female,0,0,0,0,0.862,0.137,0.001,0,35.6594125,139.7004347,57,35,土,2019/12/7,2,1,スクランブル交差点
DSC01491,8,57,male,0,0,0,0,0,0.998,0.001,0,35.65941639,139.7004639,120,35,土,2019/12/7,2,1,スクランブル交差点
DSC01494,8,15,male,0,0,0,0,0,0.991,0.009,0,35.65942667,139.7005167,119,34,土,2019/12/7,2,1,スクランブル交差点
DSC01496,8,18,male,0,0,0,0,0,0.996,0.004,0,35.6596275,139.7005897,94,35,土,2019/12/7,2,1,スクランブル交差点
DSC01500,8,33,male,0,0,0,0,0.003,0.996,0.001,0,35.65968472,139.7003511,64,35,土,2019/12/7,2,1,スクランブル交差点
DSC01501,8,34,male,0,0,0,0,0.001,0.955,0.043,0.001,35.65961417,139.7003739,78,35,土,2019/12/7,2,1,スクランブル交差点
DSC01503,8,18,female,0,0,0,0,0,0.995,0,0.005,35.65941167,139.7006825,56,35,土,2019/12/7,2,1,スクランブル交差点
DSC01504,8,24,female,0,0,0,0,0.997,0.003,0,0,35.65941611,139.7006583,108,35,土,2019/12/7,2,1,スクランブル交差点
DSC01510,8,54,male,0.017,0,0,0,0,0.981,0.001,0,35.65957472,139.7004803,67,35,土,2019/12/7,2,1,スクランブル交差点
DSC01511,8,27,female,0,0.002,0,0,0.982,0.016,0,0,35.65955306,139.7004958,168,35,土,2019/12/7,2,1,スクランブル交差点
DSC01513,8,50,male,0,0,0,0,0,0.999,0,0.001,35.659505,139.7005144,76,35,土,2019/12/7,2,1,スクランブル交差点
DSC01525,8,20,female,0,0,0,0,0.001,0.999,0,0,35.6593525,139.7007892,126,33,土,2019/12/7,2,1,スクランブル交差点
DSC02195,8,6,male,0,0.01,0.001,0,0.804,0.171,0.004,0.01,35.65946472,139.7005208,96,105,日,2019/12/8,2,1,スクランブル交差点
DSC02196,8,25,female,0.001,0,0,0,0,0.891,0.107,0,35.65946833,139.7005067,103,105,日,2019/12/8,2,1,スクランブル交差点
DSC02197,8,20,male,0.011,0.001,0.001,0,0,0.974,0.001,0.012,35.65947333,139.7005153,97,105,日,2019/12/8,2,1,スクランブル交差点
DSC02198,8,23,female,0,0,0,0,0.987,0.013,0,0,35.65941306,139.7004728,55,105,日,2019/12/8,2,1,スクランブル交差点
DSC02199,8,37,female,0,0,0,0,0,0.869,0.13,0,35.65929972,139.7001697,115,34,日,2019/12/8,2,1,スクランブル交差点
DSC02202,8,28,female,0,0,0,0,0,0.986,0.014,0,35.65958222,139.7000767,64,105,日,2019/12/8,2,1,スクランブル交差点
DSC02203,8,20,male,0,0.253,0,0,0.545,0.202,0,0,35.65958917,139.7001161,58,105,日,2019/12/8,2,1,スクランブル交差点
DSC02204,8,24,female,0,0,0,0,1,0,0,0,35.65958667,139.7001108,70,105,日,2019/12/8,2,1,スクランブル交差点
DSC02207,8,30,male,0,0,0,0,0,0.979,0.021,0,35.65958417,139.7001008,92,105,日,2019/12/8,2,1,スクランブル交差点
DSC02210,8,25,female,0,0,0,0,1,0,0,0,35.65960667,139.7001611,102,105,日,2019/12/8,2,1,スクランブル交差点
DSC02212,8,33,male,0,0,0,0.001,0,0.168,0,0.83,35.65963083,139.7001692,79,34,日,2019/12/8,2,1,スクランブル交差点
DSC02214,8,30,male,0,0,0,0,0.006,0.994,0,0,35.65969472,139.7003156,70,105,日,2019/12/8,2,1,スクランブル交差点
DSC02215,8,20,male,0,0,0,0,0,0.992,0.007,0,35.65969333,139.7003275,75,105,日,2019/12/8,2,1,スクランブル交差点
DSC02216,8,22,female,0,0,0,0,0.001,0.995,0,0.004,35.65970056,139.70033,74,65,日,2019/12/8,2,1,スクランブル交差点
DSC02217,8,22,female,0,0,0,0,0.001,0.999,0,0,35.65970056,139.7003344,48,65,日,2019/12/8,2,1,スクランブル交差点
DSC02218,8,18,female,0,0,0,0,0,0.999,0.001,0,35.65971639,139.7003228,55,105,日,2019/12/8,2,1,スクランブル交差点
DSC02219,8,18,female,0,0,0,0,0,0.981,0.018,0,35.659695,139.7004664,77,35,日,2019/12/8,2,1,スクランブル交差点
DSC02220,8,28,female,0,0,0,0,0,1,0,0,35.65970278,139.7004328,39,35,日,2019/12/8,2,1,スクランブル交差点
DSC02221,8,25,male,0,0,0,0,0.06,0.939,0,0,35.65972695,139.7004725,45,35,日,2019/12/8,2,1,スクランブル交差点
DSC02223,8,23,female,0,0.002,0,0,0.001,0.994,0.004,0,35.65909695,139.7005647,155,35,日,2019/12/8,2,1,スクランブル交差点
DSC02224,8,17,female,0,0,0,0,0,0.997,0.001,0.001,35.65909722,139.7005658,116,35,日,2019/12/8,2,1,スクランブル交差点
DSC02225,8,19,female,0,0,0,0,0,0.938,0.061,0.001,35.65908445,139.7005564,124,35,日,2019/12/8,2,1,スクランブル交差点
DSC02226,8,22,female,0,0,0,0,0,0.998,0.002,0,35.65908528,139.7005306,165,35,日,2019/12/8,2,1,スクランブル交差点
DSC02491,8,40,female,0,0,0,0,0.004,0.973,0.002,0.021,35.65950445,139.7004042,55,105,日,2019/12/8,3,1,スクランブル交差点
DSC02493,8,39,female,0,0,0,0,0,0.998,0,0.001,35.65947667,139.7003244,58,105,日,2019/12/8,3,1,スクランブル交差点
DSC02498,8,22,male,0,0,0,0,0.117,0.881,0.001,0,35.65955195,139.7004239,97,105,日,2019/12/8,3,1,スクランブル交差点
DSC02506,8,24,female,0,0,0,0,0,0.819,0.181,0,35.65968028,139.7006928,69,105,日,2019/12/8,3,1,スクランブル交差点
DSC02507,8,28,male,0,0,0,0,0,0.997,0.002,0.001,35.65968306,139.7006603,73,105,日,2019/12/8,3,1,スクランブル交差点
DSC02508,8,13,male,0,0.046,0,0,0.672,0.28,0.001,0.001,35.65967306,139.7006625,77,105,日,2019/12/8,3,1,スクランブル交差点
DSC02509,8,7,female,0,0,0,0,0,0.996,0.003,0.001,35.65966139,139.7006589,69,105,日,2019/12/8,3,1,スクランブル交差点
DSC02517,8,20,male,0.005,0,0.003,0,0.71,0.25,0.03,0.002,35.65965667,139.7005214,65,105,日,2019/12/8,3,1,スクランブル交差点
DSC02519,8,29,female,0,0.001,0,0,0.409,0.587,0.002,0.001,35.6596725,139.7005486,92,105,日,2019/12/8,3,1,スクランブル交差点
DSC02520,8,21,female,0.002,0.004,0.001,0,0.239,0.754,0.001,0,35.65971639,139.7005775,78,105,日,2019/12/8,3,1,スクランブル交差点
DSC02521,8,23,female,0,0,0,0,0.999,0.001,0,0,35.65971,139.7005958,54,105,日,2019/12/8,3,1,スクランブル交差点
DSC02529,8,36,female,0,0,0,0,1,0,0,0,35.65935083,139.7003892,117,35,日,2019/12/8,3,1,スクランブル交差点
DSC02530,8,17,female,0,0,0,0,0,0.999,0.001,0,35.65934667,139.7003933,107,35,日,2019/12/8,3,1,スクランブル交差点
DSD06158-1218,8,25,female,0,0.001,0,0,0.522,0.476,0,0,35.65921864,139.7007635,38,35,水,2019/12/18,1,0,スクランブル交差点
DSD06160-1218,8,30,female,0,0.002,0,0,0,0.989,0.008,0,35.65922111,139.7004678,78,35,水,2019/12/18,1,0,スクランブル交差点
DSD06170-1218,8,23,female,0,0,0,0,1,0,0,0,35.65965,139.7002728,76,35,水,2019/12/18,1,0,スクランブル交差点
DSD06187-1218,8,58,female,0,0,0,0,0.648,0.328,0.011,0.012,35.65942028,139.7006064,40,35,水,2019/12/18,1,0,スクランブル交差点
DSD06256-1218,8,24,male,0,0.001,0.001,0,0.018,0.98,0,0,35.65953333,139.7006492,40,35,水,2019/12/18,2,0,スクランブル交差点
DSD06258-1218,8,33,male,0,0,0,0.001,0,0.848,0.002,0.148,35.65955056,139.7005294,45,35,水,2019/12/18,2,0,スクランブル交差点
DSD06259-1218,8,16,male,0.001,0,0,0,0,0.971,0.028,0,35.65952389,139.7003144,120,35,水,2019/12/18,2,0,スクランブル交差点
DSD06266-1218,8,19,male,0,0,0,0,0,0.977,0.023,0,35.65953306,139.7004628,41,35,水,2019/12/18,2,0,スクランブル交差点
DSD06267-1218,8,18,male,0.001,0.001,0,0,0.001,0.991,0.003,0.004,35.65957945,139.7003561,90,35,水,2019/12/18,2,0,スクランブル交差点
DSD06268-1218,8,23,female,0,0,0,0,0.003,0.997,0,0,35.65956361,139.7002494,37,35,水,2019/12/18,2,0,スクランブル交差点
DSD06273-1218,8,21,male,0.001,0.002,0,0,0.716,0.26,0.021,0,35.65958945,139.7003983,39,35,水,2019/12/18,2,0,スクランブル交差点
DSD06278-1218,8,22,female,0,0,0,0,0,0.981,0.019,0,35.65951222,139.7002839,42,35,水,2019/12/18,2,0,スクランブル交差点
A7300001-1221-2,9,22,female,0,0,0,0,0,0.994,0.006,0,35.65958889,139.7004944,62,70,土,2019/12/21,1,1,スクランブル交差点
A7300002-1221-2,9,33,female,0.001,0,0,0.001,0,0.935,0.05,0.013,35.65959083,139.7005231,37,70,土,2019/12/21,1,1,スクランブル交差点
A7300003-1221-2,9,23,female,0,0.001,0,0.001,0.001,0.987,0.002,0.01,35.65962833,139.700435,80,70,土,2019/12/21,1,1,スクランブル交差点
A7300004-1221-2,9,19,male,0,0,0,0,0.068,0.931,0,0.001,35.65954472,139.7003181,76,70,土,2019/12/21,1,1,スクランブル交差点
A7300005-1221-2,9,60,male,0.006,0.043,0.001,0,0,0.872,0.078,0,35.6595675,139.7005142,53,70,土,2019/12/21,1,1,スクランブル交差点
A7300006-1221-2,9,72,male,0,0.001,0,0,0,0.964,0.001,0.034,35.65960778,139.7006486,94,70,土,2019/12/21,1,1,スクランブル交差点
A7300007-1221-2,9,21,female,0,0.003,0,0,0,0.814,0.181,0.001,35.65939139,139.7005822,82,61,土,2019/12/21,1,1,スクランブル交差点
A7300008-1221-2,9,49,male,0.004,0,0,0,0,0.994,0.002,0,35.65938889,139.7006253,41,70,土,2019/12/21,1,1,スクランブル交差点
A7300009-1221-2,9,18,female,0,0,0,0,0,0.967,0.033,0,35.65934195,139.7006131,78,70,土,2019/12/21,1,1,スクランブル交差点
A7300010-1221-2,9,12,male,0.013,0.005,0.103,0,0,0.877,0.001,0.001,35.65941472,139.700745,71,62,土,2019/12/21,1,1,スクランブル交差点
A7300011-1221-2,9,18,female,0,0,0,0,0,0.929,0.07,0,35.659445,139.7007353,54,70,土,2019/12/21,1,1,スクランブル交差点
A7300012-1221-2,9,32,male,0.001,0,0,0,0,0.956,0.041,0.001,35.65940556,139.7007033,56,70,土,2019/12/21,1,1,スクランブル交差点
A7300021-1221-2,9,27,female,0,0.002,0,0,0.006,0.685,0.306,0,35.65957333,139.7003003,62,34,土,2019/12/21,1,1,スクランブル交差点
A7300024-1221-2,9,26,male,0,0,0,0,0,0.997,0.002,0,35.65963139,139.7003433,37,35,土,2019/12/21,1,1,スクランブル交差点
A7300025-1221-2,9,19,male,0.002,0.002,0.003,0,0.335,0.623,0.002,0.033,35.65966445,139.7003867,52,35,土,2019/12/21,1,1,スクランブル交差点
A7300033-1221-2,9,17,female,0,0,0,0,0,0.813,0,0.186,35.65938445,139.7006889,67,36,土,2019/12/21,1,1,スクランブル交差点
A7300034-1221-2,9,53,male,0.004,0,0,0.001,0,0.921,0.003,0.071,35.65934806,139.7007142,102,36,土,2019/12/21,1,1,スクランブル交差点
A7300035-1221-2,9,20,female,0,0.001,0,0,0.387,0.61,0.002,0,35.65932778,139.7007017,56,36,土,2019/12/21,1,1,スクランブル交差点
A7300039-1221-2,9,20,female,0,0,0,0,0.158,0.839,0.003,0,35.65926222,139.7006567,54,36,土,2019/12/21,1,1,スクランブル交差点
A7300045-1221-2,9,18,female,0,0,0,0,0,0.99,0.009,0,35.65921611,139.7008472,55,36,土,2019/12/21,1,1,スクランブル交差点
A7300069-1221-2,9,17,female,0,0.001,0,0,0.732,0.236,0,0.03,35.65911972,139.7002336,48,34,土,2019/12/21,1,1,スクランブル交差点
DSC01441,9,39,female,0,0.095,0.001,0,0.448,0.453,0.002,0,35.65962847,139.6991469,130,105,土,2019/12/7,2,1,スクランブル交差点
DSC01442,9,28,female,0,0,0,0,0,0.995,0.005,0,35.65962847,139.6991469,109,105,土,2019/12/7,2,1,スクランブル交差点
DSC01443,9,17,male,0,0,0,0,0,0.984,0.016,0,35.65962847,139.6991469,103,105,土,2019/12/7,2,1,スクランブル交差点
DSC01444,9,16,female,0,0,0,0,0.002,0.984,0.013,0,35.65962847,139.6991469,87,105,土,2019/12/7,2,1,スクランブル交差点
DSC01446,9,25,male,0,0,0,0,0,0.998,0,0.001,35.65962056,139.7000589,52,105,土,2019/12/7,2,1,スクランブル交差点
DSC01447,9,27,male,0.031,0,0.003,0,0.108,0.825,0.001,0.032,35.65953139,139.7000864,114,32,土,2019/12/7,2,1,スクランブル交差点
DSC01448,9,34,female,0,0,0,0.001,0.001,0.946,0.001,0.051,35.65948333,139.7001108,92,32,土,2019/12/7,2,1,スクランブル交差点
DSC01449,9,20,female,0,0,0,0,0,0.999,0,0,35.65943639,139.7001444,122,32,土,2019/12/7,2,1,スクランブル交差点
DSC01450,9,20,male,0,0,0,0,0.994,0.006,0,0,35.65939695,139.70017,91,32,土,2019/12/7,2,1,スクランブル交差点
DSC01451,9,20,male,0,0,0,0,0,0.929,0,0.07,35.65935917,139.7002136,62,32,土,2019/12/7,2,1,スクランブル交差点
DSC01452,9,21,female,0,0,0,0,0.001,0.997,0.001,0,35.65976556,139.7004544,94,77,土,2019/12/7,2,1,スクランブル交差点
DSC01453,9,21,female,0,0,0,0,0,0.996,0,0.004,35.65977306,139.7004567,91,77,土,2019/12/7,2,1,スクランブル交差点
DSC01454,9,30,male,0,0.001,0,0,0.003,0.988,0.008,0,35.65976639,139.7004625,57,77,土,2019/12/7,2,1,スクランブル交差点
DSC01455,9,20,female,0,0,0,0,0,0.999,0,0,35.65974167,139.7004378,56,77,土,2019/12/7,2,1,スクランブル交差点
DSC01456,9,20,male,0,0,0,0,0.969,0.031,0,0,35.65973917,139.7004133,52,77,土,2019/12/7,2,1,スクランブル交差点
DSC01457,9,21,female,0,0,0,0,0,0.995,0.002,0.002,35.65966556,139.7003481,69,105,土,2019/12/7,2,1,スクランブル交差点
